"Year","Gender","Age at diagnosis","Geography type","Geography code","Geography name ","NDRS main","Count","Type of rate","Rate","95% lower confidence interval","95% upper confidence interval","Flag"
2022,"Persons","70 to 79","Local Authority Unitary Authories (LAUA)","E07000146","King's Lynn and West Norfolk","Skin cancer","329","Age-specific","1717.5","1536.9","1913.5",NA
2022,"Persons","80 and over","Local Authority Unitary Authories (LAUA)","E07000146","King's Lynn and West Norfolk","Skin cancer","373","Age-specific","3240.4","2919.8","3586.5",NA
2022,"Persons","00 to 24","Local Authority Unitary Authories (LAUA)","E06000032","Luton","Skin cancer","0","Age-specific","[u]","[u]","[u]","[note2]"
2022,"Persons","25 to 49","Local Authority Unitary Authories (LAUA)","E06000032","Luton","Skin cancer","16","Age-specific","19.1","10.9","31",NA
2022,"Persons","50 to 59","Local Authority Unitary Authories (LAUA)","E06000032","Luton","Skin cancer","38","Age-specific","145.6","103","199.9",NA
2022,"Persons","60 to 69","Local Authority Unitary Authories (LAUA)","E06000032","Luton","Skin cancer","71","Age-specific","390.8","305.2","492.9",NA
2022,"Persons","70 to 79","Local Authority Unitary Authories (LAUA)","E06000032","Luton","Skin cancer","123","Age-specific","1080.5","898","1289.2",NA
2022,"Persons","80 and over","Local Authority Unitary Authories (LAUA)","E06000032","Luton","Skin cancer","202","Age-specific","2724.2","2361.4","3126.9",NA
2022,"Persons","00 to 24","Local Authority Unitary Authories (LAUA)","E07000074","Maldon","Skin cancer","0","Age-specific","[u]","[u]","[u]","[note2]"
2022,"Persons","25 to 49","Local Authority Unitary Authories (LAUA)","E07000074","Maldon","Skin cancer","21","Age-specific","116.2","71.9","177.7",NA
2022,"Persons","50 to 59","Local Authority Unitary Authories (LAUA)","E07000074","Maldon","Skin cancer","48","Age-specific","454.5","335.1","602.6",NA
2022,"Persons","60 to 69","Local Authority Unitary Authories (LAUA)","E07000074","Maldon","Skin cancer","84","Age-specific","912.6","727.9","1129.9",NA
2022,"Persons","70 to 79","Local Authority Unitary Authories (LAUA)","E07000074","Maldon","Skin cancer","171","Age-specific","2055.3","1758.8","2387.5",NA
2022,"Persons","80 and over","Local Authority Unitary Authories (LAUA)","E07000074","Maldon","Skin cancer","180","Age-specific","4014.3","3449.2","4645.5",NA
2022,"Persons","00 to 24","Local Authority Unitary Authories (LAUA)","E07000203","Mid Suffolk","Skin cancer","1","Age-specific","[u]","[u]","[u]","[note2]"
2022,"Persons","25 to 49","Local Authority Unitary Authories (LAUA)","E07000203","Mid Suffolk","Skin cancer","24","Age-specific","81.5","52.2","121.2",NA
2022,"Persons","50 to 59","Local Authority Unitary Authories (LAUA)","E07000203","Mid Suffolk","Skin cancer","43","Age-specific","269.7","195.1","363.2",NA
2022,"Persons","60 to 69","Local Authority Unitary Authories (LAUA)","E07000203","Mid Suffolk","Skin cancer","81","Age-specific","559.8","444.6","695.8",NA
2022,"Persons","70 to 79","Local Authority Unitary Authories (LAUA)","E07000203","Mid Suffolk","Skin cancer","220","Age-specific","1694.5","1478","1933.9",NA
2022,"Persons","80 and over","Local Authority Unitary Authories (LAUA)","E07000203","Mid Suffolk","Skin cancer","245","Age-specific","3510","3084.2","3978.2",NA
2022,"Persons","00 to 24","Local Authority Unitary Authories (LAUA)","E07000099","North Hertfordshire","Skin cancer","0","Age-specific","[u]","[u]","[u]","[note2]"
2022,"Persons","25 to 49","Local Authority Unitary Authories (LAUA)","E07000099","North Hertfordshire","Skin cancer","35","Age-specific","79","55","109.8",NA
2022,"Persons","50 to 59","Local Authority Unitary Authories (LAUA)","E07000099","North Hertfordshire","Skin cancer","50","Age-specific","265.9","197.4","350.6",NA
2022,"Persons","60 to 69","Local Authority Unitary Authories (LAUA)","E07000099","North Hertfordshire","Skin cancer","100","Age-specific","683.8","556.4","831.7",NA
2022,"Persons","70 to 79","Local Authority Unitary Authories (LAUA)","E07000099","North Hertfordshire","Skin cancer","187","Age-specific","1560.3","1344.6","1800.7",NA
2022,"Persons","80 and over","Local Authority Unitary Authories (LAUA)","E07000099","North Hertfordshire","Skin cancer","215","Age-specific","2761","2404.2","3155.8",NA
2022,"Persons","00 to 24","Local Authority Unitary Authories (LAUA)","E07000147","North Norfolk","Skin cancer","0","Age-specific","[u]","[u]","[u]","[note2]"
2022,"Persons","25 to 49","Local Authority Unitary Authories (LAUA)","E07000147","North Norfolk","Skin cancer","14","Age-specific","60.1","32.8","100.9",NA
2022,"Persons","50 to 59","Local Authority Unitary Authories (LAUA)","E07000147","North Norfolk","Skin cancer","36","Age-specific","237.4","166.2","328.6",NA
2022,"Persons","60 to 69","Local Authority Unitary Authories (LAUA)","E07000147","North Norfolk","Skin cancer","100","Age-specific","579.2","471.3","704.5",NA
2022,"Persons","70 to 79","Local Authority Unitary Authories (LAUA)","E07000147","North Norfolk","Skin cancer","214","Age-specific","1278.6","1113","1461.9",NA
2022,"Persons","80 and over","Local Authority Unitary Authories (LAUA)","E07000147","North Norfolk","Skin cancer","255","Age-specific","2610.3","2299.7","2951.1",NA
