"Year","Gender","Age at diagnosis","Geography type","Geography code","Geography name ","NDRS main","Count","Type of rate","Rate","95% lower confidence interval","95% upper confidence interval","Flag"
2022,"Males","00 to 24","Local Authority Unitary Authories (LAUA)","E07000096","Dacorum","Prostate","0","Age-specific","[u]","[u]","[u]","[note2]"
2022,"Males","25 to 49","Local Authority Unitary Authories (LAUA)","E07000096","Dacorum","Prostate","3","Age-specific","11.6","2.4","33.8",NA
2022,"Males","50 to 59","Local Authority Unitary Authories (LAUA)","E07000096","Dacorum","Prostate","22","Age-specific","208.3","130.5","315.4",NA
2022,"Males","60 to 69","Local Authority Unitary Authories (LAUA)","E07000096","Dacorum","Prostate","73","Age-specific","892.2","699.3","1121.8",NA
2022,"Males","70 to 79","Local Authority Unitary Authories (LAUA)","E07000096","Dacorum","Prostate","67","Age-specific","1150.6","891.7","1461.3",NA
2022,"Males","80 and over","Local Authority Unitary Authories (LAUA)","E07000096","Dacorum","Prostate","19","Age-specific","615.9","370.6","961.8",NA
2022,"Males","00 to 24","Local Authority Unitary Authories (LAUA)","E07000009","East Cambridgeshire","Prostate","0","Age-specific","[u]","[u]","[u]","[note2]"
2022,"Males","25 to 49","Local Authority Unitary Authories (LAUA)","E07000009","East Cambridgeshire","Prostate","0","Age-specific","[u]","[u]","[u]","[note2]"
2022,"Males","50 to 59","Local Authority Unitary Authories (LAUA)","E07000009","East Cambridgeshire","Prostate","5","Age-specific","79","25.6","184.3",NA
2022,"Males","60 to 69","Local Authority Unitary Authories (LAUA)","E07000009","East Cambridgeshire","Prostate","24","Age-specific","472.6","302.7","703.3",NA
2022,"Males","70 to 79","Local Authority Unitary Authories (LAUA)","E07000009","East Cambridgeshire","Prostate","38","Age-specific","901.5","637.9","1237.5",NA
2022,"Males","80 and over","Local Authority Unitary Authories (LAUA)","E07000009","East Cambridgeshire","Prostate","9","Age-specific","411.5","188.2","781.2",NA
2022,"Males","00 to 24","Local Authority Unitary Authories (LAUA)","E07000242","East Hertfordshire","Prostate","0","Age-specific","[u]","[u]","[u]","[note2]"
2022,"Males","25 to 49","Local Authority Unitary Authories (LAUA)","E07000242","East Hertfordshire","Prostate","2","Age-specific","[u]","[u]","[u]","[note2]"
2022,"Males","50 to 59","Local Authority Unitary Authories (LAUA)","E07000242","East Hertfordshire","Prostate","16","Age-specific","144.6","82.6","234.9",NA
2022,"Males","60 to 69","Local Authority Unitary Authories (LAUA)","E07000242","East Hertfordshire","Prostate","47","Age-specific","566.1","415.9","752.8",NA
2022,"Males","70 to 79","Local Authority Unitary Authories (LAUA)","E07000242","East Hertfordshire","Prostate","46","Age-specific","761","557.1","1015",NA
