"Year","Gender","Age at diagnosis","Geography type","Geography code","Geography name ","Deprivation","Stage","NDRS main","NDRS detailed","Count","Type of rate","Rate","95% lower confidence interval","95% upper confidence interval","Flag"
"2022","Persons","All ages","Integrated Care Board","E54000022","NHS Norfolk and Waveney Integrated Care Board","All quintiles","Unstageable","Bowel","Rectum","0","Non-standardised","[u]","[u]","[u]","[note2]"
"2022","Persons","All ages","Integrated Care Board","E54000022","NHS Norfolk and Waveney Integrated Care Board","All quintiles","Unstageable","Bowel","Rectum","0","Age-gender-standardised","[u]","[u]","[u]","[note2]"
"2022","Persons","All ages","Integrated Care Board","E54000022","NHS Norfolk and Waveney Integrated Care Board","All quintiles","Unstageable","Lung","Non-small cell lung cancer","2","Non-standardised","[u]","[u]","[u]","[note2]"
"2022","Persons","All ages","Integrated Care Board","E54000022","NHS Norfolk and Waveney Integrated Care Board","All quintiles","Unstageable","Lung","Non-small cell lung cancer","2","Age-gender-standardised","[u]","[u]","[u]","[note2]"
"2022","Persons","All ages","Integrated Care Board","E54000022","NHS Norfolk and Waveney Integrated Care Board","All quintiles","Unstageable","Lung","Small cell lung cancer","0","Non-standardised","[u]","[u]","[u]","[note2]"
"2022","Persons","All ages","Integrated Care Board","E54000022","NHS Norfolk and Waveney Integrated Care Board","All quintiles","Unstageable","Lung","Small cell lung cancer","0","Age-gender-standardised","[u]","[u]","[u]","[note2]"
"2022","Persons","All ages","Integrated Care Board","E54000022","NHS Norfolk and Waveney Integrated Care Board","All quintiles","Unstageable","Skin cancer","Melanoma","0","Non-standardised","[u]","[u]","[u]","[note2]"
"2022","Persons","All ages","Integrated Care Board","E54000022","NHS Norfolk and Waveney Integrated Care Board","All quintiles","Unstageable","Skin cancer","Melanoma","0","Age-gender-standardised","[u]","[u]","[u]","[note2]"
"2022","Persons","All ages","Integrated Care Board","E54000022","NHS Norfolk and Waveney Integrated Care Board","All quintiles","Unstageable","Skin cancer","Rare","9","Non-standardised","0.9","0.4","1.6",NA
"2022","Persons","All ages","Integrated Care Board","E54000022","NHS Norfolk and Waveney Integrated Care Board","All quintiles","Unstageable","Skin cancer","Rare","9","Age-gender-standardised","[u]","[u]","[u]","[note2]"
"2022","Persons","All ages","Integrated Care Board","E54000022","NHS Norfolk and Waveney Integrated Care Board","All quintiles","Missing","Bowel","All Bowel","139","Non-standardised","13.3","11.2","15.7",NA
"2022","Persons","All ages","Integrated Care Board","E54000022","NHS Norfolk and Waveney Integrated Care Board","All quintiles","Missing","Bowel","All Bowel","139","Age-gender-standardised","10.6","8.9","12.5",NA
"2022","Persons","All ages","Integrated Care Board","E54000022","NHS Norfolk and Waveney Integrated Care Board","All quintiles","Stage 1 & 2","Bowel","All Bowel","364","Non-standardised","34.9","31.4","38.7",NA
"2022","Persons","All ages","Integrated Care Board","E54000022","NHS Norfolk and Waveney Integrated Care Board","All quintiles","Stage 1 & 2","Bowel","All Bowel","364","Age-gender-standardised","28.6","25.7","31.7",NA
"2022","Persons","All ages","Integrated Care Board","E54000022","NHS Norfolk and Waveney Integrated Care Board","All quintiles","Stage 3 & 4","Bowel","All Bowel","408","Non-standardised","39.1","35.4","43.1",NA
"2022","Persons","All ages","Integrated Care Board","E54000022","NHS Norfolk and Waveney Integrated Care Board","All quintiles","Stage 3 & 4","Bowel","All Bowel","408","Age-gender-standardised","32.2","29.1","35.5",NA
"2022","Persons","All ages","Integrated Care Board","E54000022","NHS Norfolk and Waveney Integrated Care Board","All quintiles","Unstageable","Bowel","All Bowel","0","Non-standardised","[u]","[u]","[u]","[note2]"
"2022","Persons","All ages","Integrated Care Board","E54000022","NHS Norfolk and Waveney Integrated Care Board","All quintiles","Unstageable","Bowel","All Bowel","0","Age-gender-standardised","[u]","[u]","[u]","[note2]"
"2022","Persons","All ages","Integrated Care Board","E54000022","NHS Norfolk and Waveney Integrated Care Board","All quintiles","Missing","Breast","All Breast","87","Non-standardised","8.3","6.7","10.3",NA
"2022","Persons","All ages","Integrated Care Board","E54000022","NHS Norfolk and Waveney Integrated Care Board","All quintiles","Missing","Breast","All Breast","87","Age-gender-standardised","6.5","5.1","8",NA
"2022","Persons","All ages","Integrated Care Board","E54000022","NHS Norfolk and Waveney Integrated Care Board","All quintiles","Stage 1 & 2","Breast","All Breast","826","Non-standardised","79.3","73.9","84.8",NA
"2022","Persons","All ages","Integrated Care Board","E54000022","NHS Norfolk and Waveney Integrated Care Board","All quintiles","Stage 1 & 2","Breast","All Breast","826","Age-gender-standardised","66.6","62","71.4",NA
"2022","Persons","All ages","Integrated Care Board","E54000022","NHS Norfolk and Waveney Integrated Care Board","All quintiles","Stage 3 & 4","Breast","All Breast","155","Non-standardised","14.9","12.6","17.4",NA
"2022","Persons","All ages","Integrated Care Board","E54000022","NHS Norfolk and Waveney Integrated Care Board","All quintiles","Stage 3 & 4","Breast","All Breast","155","Age-gender-standardised","12.3","10.4","14.4",NA
"2022","Persons","All ages","Integrated Care Board","E54000022","NHS Norfolk and Waveney Integrated Care Board","All quintiles","Unstageable","Breast","All Breast","8","Non-standardised","0.8","0.3","1.5",NA
"2022","Persons","All ages","Integrated Care Board","E54000022","NHS Norfolk and Waveney Integrated Care Board","All quintiles","Unstageable","Breast","All Breast","8","Age-gender-standardised","[u]","[u]","[u]","[note2]"
"2022","Persons","All ages","Integrated Care Board","E54000022","NHS Norfolk and Waveney Integrated Care Board","All quintiles","Missing","Lung","All Lung","106","Non-standardised","10.2","8.3","12.3",NA
"2022","Persons","All ages","Integrated Care Board","E54000022","NHS Norfolk and Waveney Integrated Care Board","All quintiles","Missing","Lung","All Lung","106","Age-gender-standardised","8","6.5","9.7",NA
"2022","Persons","All ages","Integrated Care Board","E54000022","NHS Norfolk and Waveney Integrated Care Board","All quintiles","Stage 1 & 2","Lung","All Lung","288","Non-standardised","27.6","24.5","31",NA
"2022","Persons","All ages","Integrated Care Board","E54000022","NHS Norfolk and Waveney Integrated Care Board","All quintiles","Stage 1 & 2","Lung","All Lung","288","Age-gender-standardised","22","19.5","24.8",NA
"2022","Persons","All ages","Integrated Care Board","E54000022","NHS Norfolk and Waveney Integrated Care Board","All quintiles","Stage 3 & 4","Lung","All Lung","507","Non-standardised","48.6","44.5","53.1",NA
"2022","Persons","All ages","Integrated Care Board","E54000022","NHS Norfolk and Waveney Integrated Care Board","All quintiles","Stage 3 & 4","Lung","All Lung","507","Age-gender-standardised","39.4","36.1","43.1",NA
"2022","Persons","All ages","Integrated Care Board","E54000022","NHS Norfolk and Waveney Integrated Care Board","All quintiles","Unstageable","Lung","All Lung","2","Non-standardised","[u]","[u]","[u]","[note2]"
"2022","Persons","All ages","Integrated Care Board","E54000022","NHS Norfolk and Waveney Integrated Care Board","All quintiles","Unstageable","Lung","All Lung","2","Age-gender-standardised","[u]","[u]","[u]","[note2]"
"2022","Persons","00 to 24","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","All stages","Bowel","All Bowel","0","Non-standardised","[u]","[u]","[u]","[note2]"
"2022","Persons","00 to 24","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","All stages","Bowel","Colon","0","Non-standardised","[u]","[u]","[u]","[note2]"
"2022","Persons","00 to 24","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","All stages","Bowel","Rectosigmoid junction","0","Non-standardised","[u]","[u]","[u]","[note2]"
"2022","Persons","00 to 24","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","All stages","Bowel","Rectum","0","Non-standardised","[u]","[u]","[u]","[note2]"
"2022","Persons","00 to 24","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","All stages","Breast","All Breast","1","Non-standardised","[u]","[u]","[u]","[note2]"
"2022","Persons","00 to 24","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","All stages","Lung","All Lung","0","Non-standardised","[u]","[u]","[u]","[note2]"
"2022","Persons","00 to 24","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","All stages","Lung","Non-small cell lung cancer","0","Non-standardised","[u]","[u]","[u]","[note2]"
"2022","Persons","00 to 24","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","All stages","Lung","Small cell lung cancer","0","Non-standardised","[u]","[u]","[u]","[note2]"
"2022","Persons","00 to 24","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","All stages","Skin cancer","All Skin cancer","2","Non-standardised","[u]","[u]","[u]","[note2]"
"2022","Persons","00 to 24","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","All stages","Skin cancer","BCC","2","Non-standardised","[u]","[u]","[u]","[note2]"
"2022","Persons","00 to 24","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","All stages","Skin cancer","Melanoma","0","Non-standardised","[u]","[u]","[u]","[note2]"
"2022","Persons","00 to 24","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","All stages","Skin cancer","Rare","0","Non-standardised","[u]","[u]","[u]","[note2]"
"2022","Persons","00 to 24","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","All stages","Skin cancer","cSCC","0","Non-standardised","[u]","[u]","[u]","[note2]"
"2022","Persons","25 to 49","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","All stages","Bowel","All Bowel","46","Non-standardised","15.5","11.3","20.7",NA
"2022","Persons","25 to 49","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","All stages","Bowel","Colon","28","Non-standardised","9.4","6.3","13.6",NA
"2022","Persons","25 to 49","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","All stages","Bowel","Rectosigmoid junction","4","Non-standardised","1.3","0.4","3.4",NA
"2022","Persons","25 to 49","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","All stages","Bowel","Rectum","14","Non-standardised","4.7","2.6","7.9",NA
"2022","Persons","25 to 49","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","All stages","Breast","All Breast","134","Non-standardised","45.1","37.8","53.4",NA
"2022","Persons","25 to 49","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","All stages","Lung","All Lung","11","Non-standardised","3.7","1.8","6.6",NA
"2022","Persons","25 to 49","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","All stages","Lung","Non-small cell lung cancer","11","Non-standardised","3.7","1.8","6.6",NA
"2022","Persons","25 to 49","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","All stages","Lung","Small cell lung cancer","0","Non-standardised","[u]","[u]","[u]","[note2]"
"2022","Persons","25 to 49","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","All stages","Skin cancer","All Skin cancer","212","Non-standardised","71.3","62.1","81.6",NA
"2022","Persons","25 to 49","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","All stages","Skin cancer","BCC","146","Non-standardised","49.1","41.5","57.8",NA
"2022","Persons","25 to 49","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","All stages","Skin cancer","Melanoma","47","Non-standardised","15.8","11.6","21",NA
"2022","Persons","25 to 49","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","All stages","Skin cancer","Rare","3","Non-standardised","1","0.2","3",NA
"2022","Persons","25 to 49","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","All stages","Skin cancer","cSCC","16","Non-standardised","5.4","3.1","8.7",NA
"2022","Persons","50 to 59","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","All stages","Bowel","All Bowel","107","Non-standardised","76.9","63","92.9",NA
"2022","Persons","50 to 59","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","All stages","Bowel","Colon","66","Non-standardised","47.4","36.7","60.3",NA
"2022","Persons","50 to 59","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","All stages","Bowel","Rectosigmoid junction","5","Non-standardised","3.6","1.2","8.4",NA
"2022","Persons","50 to 59","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","All stages","Bowel","Rectum","36","Non-standardised","25.9","18.1","35.8",NA
"2022","Persons","50 to 59","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","All stages","Breast","All Breast","214","Non-standardised","153.7","133.8","175.8",NA
"2022","Persons","50 to 59","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","All stages","Lung","All Lung","44","Non-standardised","31.6","23","42.4",NA
"2022","Persons","50 to 59","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","All stages","Lung","Non-small cell lung cancer","35","Non-standardised","25.1","17.5","35",NA
"2022","Persons","50 to 59","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","All stages","Lung","Small cell lung cancer","9","Non-standardised","6.5","3","12.3",NA
"2022","Persons","50 to 59","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","All stages","Skin cancer","All Skin cancer","396","Non-standardised","284.5","257.1","313.9",NA
"2022","Persons","50 to 59","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","All stages","Skin cancer","BCC","297","Non-standardised","213.3","189.8","239",NA
"2022","Persons","50 to 59","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","All stages","Skin cancer","Melanoma","45","Non-standardised","32.3","23.6","43.3",NA
"2022","Persons","50 to 59","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","All stages","Skin cancer","Rare","3","Non-standardised","2.2","0.4","6.3",NA
"2022","Persons","50 to 59","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","All stages","Skin cancer","cSCC","51","Non-standardised","36.6","27.3","48.2",NA
"2022","Persons","60 to 69","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","All stages","Bowel","All Bowel","179","Non-standardised","147.6","126.8","170.9",NA
"2022","Persons","60 to 69","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","All stages","Bowel","Colon","123","Non-standardised","101.5","84.3","121",NA
"2022","Persons","60 to 69","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","All stages","Bowel","Rectosigmoid junction","5","Non-standardised","4.1","1.3","9.6",NA
"2022","Persons","60 to 69","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","All stages","Bowel","Rectum","51","Non-standardised","42.1","31.3","55.3",NA
"2022","Persons","60 to 69","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","All stages","Breast","All Breast","248","Non-standardised","204.6","179.9","231.7",NA
"2022","Persons","60 to 69","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","All stages","Lung","All Lung","160","Non-standardised","132","112.3","154.1",NA
"2022","Persons","60 to 69","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","All stages","Lung","Non-small cell lung cancer","142","Non-standardised","117.1","98.7","138",NA
"2022","Persons","60 to 69","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","All stages","Lung","Small cell lung cancer","18","Non-standardised","14.8","8.8","23.5",NA
"2022","Persons","60 to 69","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","All stages","Skin cancer","All Skin cancer","810","Non-standardised","668.1","622.9","715.7",NA
"2022","Persons","60 to 69","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","All stages","Skin cancer","BCC","592","Non-standardised","488.3","449.7","529.3",NA
"2022","Persons","60 to 69","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","All stages","Skin cancer","Melanoma","94","Non-standardised","77.5","62.7","94.9",NA
"2022","Persons","60 to 69","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","All stages","Skin cancer","Rare","4","Non-standardised","3.3","0.9","8.4",NA
"2022","Persons","60 to 69","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","All stages","Skin cancer","cSCC","120","Non-standardised","99","82.1","118.4",NA
"2022","Persons","70 to 79","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","All stages","Bowel","All Bowel","267","Non-standardised","242.4","214.2","273.3",NA
"2022","Persons","70 to 79","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","All stages","Bowel","Colon","192","Non-standardised","174.3","150.5","200.8",NA
"2022","Persons","70 to 79","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","All stages","Bowel","Rectosigmoid junction","11","Non-standardised","10","5","17.9",NA
"2022","Persons","70 to 79","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","All stages","Bowel","Rectum","64","Non-standardised","58.1","44.7","74.2",NA
"2022","Persons","70 to 79","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","All stages","Breast","All Breast","225","Non-standardised","204.3","178.4","232.8",NA
"2022","Persons","70 to 79","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","All stages","Lung","All Lung","304","Non-standardised","276","245.8","308.8",NA
"2022","Persons","70 to 79","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","All stages","Lung","Non-small cell lung cancer","290","Non-standardised","263.3","233.8","295.4",NA
"2022","Persons","70 to 79","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","All stages","Lung","Small cell lung cancer","14","Non-standardised","12.7","6.9","21.3",NA
"2022","Persons","70 to 79","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","All stages","Skin cancer","All Skin cancer","1728","Non-standardised","1568.8","1495.7","1644.5",NA
"2022","Persons","70 to 79","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","All stages","Skin cancer","BCC","1231","Non-standardised","1117.6","1056","1181.8",NA
"2022","Persons","70 to 79","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","All stages","Skin cancer","Melanoma","105","Non-standardised","95.3","78","115.4",NA
"2022","Persons","70 to 79","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","All stages","Skin cancer","Rare","13","Non-standardised","11.8","6.3","20.2",NA
"2022","Persons","70 to 79","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","All stages","Skin cancer","cSCC","379","Non-standardised","344.1","310.3","380.5",NA
"2022","Persons","80 and over","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","All stages","Bowel","All Bowel","267","Non-standardised","419","370.2","472.4",NA
"2022","Persons","80 and over","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","All stages","Bowel","Colon","203","Non-standardised","318.5","276.2","365.5",NA
"2022","Persons","80 and over","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","All stages","Bowel","Rectosigmoid junction","13","Non-standardised","20.4","10.9","34.9",NA
"2022","Persons","80 and over","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","All stages","Bowel","Rectum","51","Non-standardised","80","59.6","105.2",NA
"2022","Persons","80 and over","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","All stages","Breast","All Breast","161","Non-standardised","252.6","215.1","294.8",NA
"2022","Persons","80 and over","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","All stages","Lung","All Lung","213","Non-standardised","334.2","290.9","382.3",NA
"2022","Persons","80 and over","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","All stages","Lung","Non-small cell lung cancer","204","Non-standardised","320.1","277.7","367.2",NA
"2022","Persons","80 and over","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","All stages","Lung","Small cell lung cancer","9","Non-standardised","14.1","6.5","26.8",NA
"2022","Persons","80 and over","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","All stages","Skin cancer","All Skin cancer","1968","Non-standardised","3088.2","2953.2","3227.7",NA
"2022","Persons","80 and over","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","All stages","Skin cancer","BCC","1211","Non-standardised","1900.3","1794.8","2010.4",NA
"2022","Persons","80 and over","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","All stages","Skin cancer","Melanoma","82","Non-standardised","128.7","102.3","159.7",NA
"2022","Persons","80 and over","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","All stages","Skin cancer","Rare","17","Non-standardised","26.7","15.5","42.7",NA
"2022","Persons","80 and over","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","All stages","Skin cancer","cSCC","658","Non-standardised","1032.5","955.1","1114.5",NA
"2022","Persons","All ages","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","All stages","Bowel","Colon","612","Non-standardised","61.3","56.5","66.4",NA
"2022","Persons","All ages","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","All stages","Bowel","Colon","612","Age-gender-standardised","53","48.8","57.4",NA
"2022","Persons","All ages","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","All stages","Bowel","Rectosigmoid junction","38","Non-standardised","3.8","2.7","5.2",NA
"2022","Persons","All ages","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","All stages","Bowel","Rectosigmoid junction","38","Age-gender-standardised","3.4","2.4","4.7",NA
"2022","Persons","All ages","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","All stages","Bowel","Rectum","216","Non-standardised","21.6","18.8","24.7",NA
"2022","Persons","All ages","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","All stages","Bowel","Rectum","216","Age-gender-standardised","19.5","16.9","22.2",NA
"2022","Persons","All ages","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","All stages","Lung","Non-small cell lung cancer","682","Non-standardised","68.3","63.3","73.6",NA
"2022","Persons","All ages","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","All stages","Lung","Non-small cell lung cancer","682","Age-gender-standardised","58.7","54.4","63.3",NA
"2022","Persons","All ages","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","All stages","Lung","Small cell lung cancer","50","Non-standardised","5","3.7","6.6",NA
"2022","Persons","All ages","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","All stages","Lung","Small cell lung cancer","50","Age-gender-standardised","4.5","3.3","5.9",NA
"2022","Persons","All ages","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","All stages","Skin cancer","BCC","3479","Non-standardised","348.5","337","360.3",NA
"2022","Persons","All ages","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","All stages","Skin cancer","BCC","3479","Age-gender-standardised","305.3","295.1","315.7",NA
"2022","Persons","All ages","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","All stages","Skin cancer","Melanoma","373","Non-standardised","37.4","33.7","41.4",NA
"2022","Persons","All ages","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","All stages","Skin cancer","Melanoma","373","Age-gender-standardised","34.2","30.8","37.9",NA
"2022","Persons","All ages","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","All stages","Skin cancer","Rare","40","Non-standardised","4","2.9","5.5",NA
"2022","Persons","All ages","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","All stages","Skin cancer","Rare","40","Age-gender-standardised","3.6","2.6","4.9",NA
"2022","Persons","All ages","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","All stages","Skin cancer","cSCC","1224","Non-standardised","122.6","115.8","129.7",NA
"2022","Persons","All ages","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","All stages","Skin cancer","cSCC","1224","Age-gender-standardised","104.9","99.1","111",NA
"2022","Persons","All ages","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","All stages","Bowel","All Bowel","866","Non-standardised","86.8","81.1","92.7",NA
"2022","Persons","All ages","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","All stages","Bowel","All Bowel","866","Age-gender-standardised","75.9","70.8","81.1",NA
"2022","Persons","All ages","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","All stages","Breast","All Breast","983","Non-standardised","98.5","92.4","104.8",NA
"2022","Persons","All ages","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","All stages","Breast","All Breast","983","Age-gender-standardised","86.8","81.4","92.4",NA
"2022","Persons","All ages","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","All stages","Lung","All Lung","732","Non-standardised","73.3","68.1","78.8",NA
"2022","Persons","All ages","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","All stages","Lung","All Lung","732","Age-gender-standardised","63.2","58.7","68",NA
"2022","Persons","All ages","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","All stages","Skin cancer","All Skin cancer","5116","Non-standardised","512.5","498.6","526.8",NA
"2022","Persons","All ages","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","All stages","Skin cancer","All Skin cancer","5116","Age-gender-standardised","447.9","435.7","460.5",NA
"2022","Persons","All ages","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","Missing","Bowel","Colon","69","Non-standardised","6.9","5.4","8.7",NA
"2022","Persons","All ages","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","Missing","Bowel","Colon","69","Age-gender-standardised","5.8","4.5","7.3",NA
"2022","Persons","All ages","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","Missing","Bowel","Rectosigmoid junction","8","Non-standardised","0.8","0.3","1.6",NA
"2022","Persons","All ages","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","Missing","Bowel","Rectosigmoid junction","8","Age-gender-standardised","[u]","[u]","[u]","[note2]"
"2022","Persons","All ages","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","Missing","Bowel","Rectum","20","Non-standardised","2","1.2","3.1",NA
