"Year","Gender","Age at diagnosis","Geography type","Geography code","Geography name ","NDRS main","Count","Type of rate","Rate","95% lower confidence interval","95% upper confidence interval","Flag"
2022,"Females","25 to 49","Local Authority Unitary Authories (LAUA)","E07000096","Dacorum","Breast","29","Age-specific","107.5","72","154.4",NA
2022,"Females","50 to 59","Local Authority Unitary Authories (LAUA)","E07000096","Dacorum","Breast","43","Age-specific","395.3","286","532.4",NA
2022,"Females","60 to 69","Local Authority Unitary Authories (LAUA)","E07000096","Dacorum","Breast","48","Age-specific","556.7","410.4","738.1",NA
2022,"Females","70 to 79","Local Authority Unitary Authories (LAUA)","E07000096","Dacorum","Breast","30","Age-specific","454.1","306.3","648.2",NA
2022,"Females","80 and over","Local Authority Unitary Authories (LAUA)","E07000096","Dacorum","Breast","14","Age-specific","301.1","164.5","505.2",NA
2022,"Females","00 to 24","Local Authority Unitary Authories (LAUA)","E07000009","East Cambridgeshire","Breast","0","Age-specific","[u]","[u]","[u]","[note2]"
2022,"Females","25 to 49","Local Authority Unitary Authories (LAUA)","E07000009","East Cambridgeshire","Breast","15","Age-specific","102.9","57.5","169.7",NA
2022,"Females","50 to 59","Local Authority Unitary Authories (LAUA)","E07000009","East Cambridgeshire","Breast","10","Age-specific","154.2","73.8","283.6",NA
2022,"Females","60 to 69","Local Authority Unitary Authories (LAUA)","E07000009","East Cambridgeshire","Breast","21","Age-specific","389.8","241.2","595.9",NA
2022,"Females","70 to 79","Local Authority Unitary Authories (LAUA)","E07000009","East Cambridgeshire","Breast","21","Age-specific","449.1","277.9","686.5",NA
2022,"Females","80 and over","Local Authority Unitary Authories (LAUA)","E07000009","East Cambridgeshire","Breast","16","Age-specific","552.9","315.8","897.9",NA
2022,"Females","00 to 24","Local Authority Unitary Authories (LAUA)","E07000242","East Hertfordshire","Breast","0","Age-specific","[u]","[u]","[u]","[note2]"
2022,"Females","25 to 49","Local Authority Unitary Authories (LAUA)","E07000242","East Hertfordshire","Breast","28","Age-specific","110","73.1","158.9",NA
2022,"Females","50 to 59","Local Authority Unitary Authories (LAUA)","E07000242","East Hertfordshire","Breast","38","Age-specific","333","235.6","457",NA
2022,"Females","60 to 69","Local Authority Unitary Authories (LAUA)","E07000242","East Hertfordshire","Breast","31","Age-specific","364.7","247.8","517.7",NA
2022,"Females","70 to 79","Local Authority Unitary Authories (LAUA)","E07000242","East Hertfordshire","Breast","30","Age-specific","433","292.1","618.2",NA
2022,"Females","80 and over","Local Authority Unitary Authories (LAUA)","E07000242","East Hertfordshire","Breast","28","Age-specific","605.8","402.5","875.6",NA
2022,"Females","00 to 24","Local Authority Unitary Authories (LAUA)","E07000244","East Suffolk","Breast","0","Age-specific","[u]","[u]","[u]","[note2]"
2022,"Females","25 to 49","Local Authority Unitary Authories (LAUA)","E07000244","East Suffolk","Breast","25","Age-specific","77.6","50.2","114.6",NA
2022,"Females","50 to 59","Local Authority Unitary Authories (LAUA)","E07000244","East Suffolk","Breast","64","Age-specific","342.5","263.8","437.4",NA
2022,"Females","60 to 69","Local Authority Unitary Authories (LAUA)","E07000244","East Suffolk","Breast","75","Age-specific","416","327.2","521.5",NA
2022,"Females","70 to 79","Local Authority Unitary Authories (LAUA)","E07000244","East Suffolk","Breast","66","Age-specific","376.4","291.1","478.9",NA
2022,"Females","80 and over","Local Authority Unitary Authories (LAUA)","E07000244","East Suffolk","Breast","51","Age-specific","448.9","334.2","590.3",NA
2022,"Females","00 to 24","Local Authority Unitary Authories (LAUA)","E07000072","Epping Forest","Breast","0","Age-specific","[u]","[u]","[u]","[note2]"
2022,"Females","25 to 49","Local Authority Unitary Authories (LAUA)","E07000072","Epping Forest","Breast","23","Age-specific","103","65.2","154.5",NA
2022,"Females","50 to 59","Local Authority Unitary Authories (LAUA)","E07000072","Epping Forest","Breast","27","Age-specific","264.8","174.4","385.2",NA
2022,"Females","60 to 69","Local Authority Unitary Authories (LAUA)","E07000072","Epping Forest","Breast","27","Age-specific","346.1","228","503.6",NA
2022,"Females","70 to 79","Local Authority Unitary Authories (LAUA)","E07000072","Epping Forest","Breast","25","Age-specific","379.8","245.7","560.7",NA
2022,"Females","80 and over","Local Authority Unitary Authories (LAUA)","E07000072","Epping Forest","Breast","13","Age-specific","282.1","150.1","482.5",NA
2022,"Females","00 to 24","Local Authority Unitary Authories (LAUA)","E07000010","Fenland","Breast","0","Age-specific","[u]","[u]","[u]","[note2]"
2022,"Females","25 to 49","Local Authority Unitary Authories (LAUA)","E07000010","Fenland","Breast","17","Age-specific","109.6","63.8","175.5",NA
2022,"Females","50 to 59","Local Authority Unitary Authories (LAUA)","E07000010","Fenland","Breast","22","Age-specific","285.4","178.8","432.1",NA
2022,"Females","60 to 69","Local Authority Unitary Authories (LAUA)","E07000010","Fenland","Breast","22","Age-specific","325.2","203.7","492.3",NA
2022,"Females","70 to 79","Local Authority Unitary Authories (LAUA)","E07000010","Fenland","Breast","25","Age-specific","427.8","276.8","631.5",NA
2022,"Females","80 and over","Local Authority Unitary Authories (LAUA)","E07000010","Fenland","Breast","21","Age-specific","552.1","341.6","843.9",NA
2022,"Females","00 to 24","Local Authority Unitary Authories (LAUA)","E07000145","Great Yarmouth","Breast","0","Age-specific","[u]","[u]","[u]","[note2]"
2022,"Females","25 to 49","Local Authority Unitary Authories (LAUA)","E07000145","Great Yarmouth","Breast","11","Age-specific","75.7","37.8","135.5",NA
2022,"Females","50 to 59","Local Authority Unitary Authories (LAUA)","E07000145","Great Yarmouth","Breast","26","Age-specific","345.2","225.4","505.8",NA
2022,"Females","60 to 69","Local Authority Unitary Authories (LAUA)","E07000145","Great Yarmouth","Breast","20","Age-specific","296.3","180.9","457.7",NA
2022,"Females","70 to 79","Local Authority Unitary Authories (LAUA)","E07000145","Great Yarmouth","Breast","30","Age-specific","494.6","333.6","706",NA
2022,"Females","80 and over","Local Authority Unitary Authories (LAUA)","E07000145","Great Yarmouth","Breast","20","Age-specific","559.6","341.7","864.3",NA
2022,"Females","00 to 24","Local Authority Unitary Authories (LAUA)","E07000073","Harlow","Breast","0","Age-specific","[u]","[u]","[u]","[note2]"
2022,"Females","25 to 49","Local Authority Unitary Authories (LAUA)","E07000073","Harlow","Breast","14","Age-specific","77.8","42.5","130.6",NA
2022,"Females","50 to 59","Local Authority Unitary Authories (LAUA)","E07000073","Harlow","Breast","7","Age-specific","117.7","47.3","242.5",NA
2022,"Females","60 to 69","Local Authority Unitary Authories (LAUA)","E07000073","Harlow","Breast","10","Age-specific","211.6","101.3","389.1",NA
2022,"Females","70 to 79","Local Authority Unitary Authories (LAUA)","E07000073","Harlow","Breast","15","Age-specific","461.7","258.2","761.5",NA
2022,"Females","80 and over","Local Authority Unitary Authories (LAUA)","E07000073","Harlow","Breast","15","Age-specific","650.2","363.6","1072.5",NA
2022,"Females","00 to 24","Local Authority Unitary Authories (LAUA)","E07000098","Hertsmere","Breast","0","Age-specific","[u]","[u]","[u]","[note2]"
2022,"Females","25 to 49","Local Authority Unitary Authories (LAUA)","E07000098","Hertsmere","Breast","14","Age-specific","75.2","41.1","126.1",NA
2022,"Females","50 to 59","Local Authority Unitary Authories (LAUA)","E07000098","Hertsmere","Breast","30","Age-specific","382.4","258","545.9",NA
2022,"Females","60 to 69","Local Authority Unitary Authories (LAUA)","E07000098","Hertsmere","Breast","19","Age-specific","330.5","198.9","516.2",NA
2022,"Females","70 to 79","Local Authority Unitary Authories (LAUA)","E07000098","Hertsmere","Breast","29","Age-specific","596.2","399.2","856.3",NA
2022,"Females","80 and over","Local Authority Unitary Authories (LAUA)","E07000098","Hertsmere","Breast","16","Age-specific","462.4","264.1","751",NA
2022,"Females","00 to 24","Local Authority Unitary Authories (LAUA)","E07000011","Huntingdonshire","Breast","0","Age-specific","[u]","[u]","[u]","[note2]"
2022,"Females","25 to 49","Local Authority Unitary Authories (LAUA)","E07000011","Huntingdonshire","Breast","23","Age-specific","76.4","48.4","114.7",NA
2022,"Females","50 to 59","Local Authority Unitary Authories (LAUA)","E07000011","Huntingdonshire","Breast","47","Age-specific","353.9","260","470.6",NA
2022,"Females","60 to 69","Local Authority Unitary Authories (LAUA)","E07000011","Huntingdonshire","Breast","37","Age-specific","340.7","239.9","469.7",NA
2022,"Females","70 to 79","Local Authority Unitary Authories (LAUA)","E07000011","Huntingdonshire","Breast","39","Age-specific","412.6","293.3","564",NA
2022,"Females","80 and over","Local Authority Unitary Authories (LAUA)","E07000011","Huntingdonshire","Breast","22","Age-specific","393.8","246.7","596.3",NA
2022,"Females","00 to 24","Local Authority Unitary Authories (LAUA)","E07000202","Ipswich","Breast","0","Age-specific","[u]","[u]","[u]","[note2]"
2022,"Females","25 to 49","Local Authority Unitary Authories (LAUA)","E07000202","Ipswich","Breast","19","Age-specific","77.7","46.7","121.3",NA
2022,"Females","50 to 59","Local Authority Unitary Authories (LAUA)","E07000202","Ipswich","Breast","25","Age-specific","279.5","180.8","412.6",NA
2022,"Females","60 to 69","Local Authority Unitary Authories (LAUA)","E07000202","Ipswich","Breast","26","Age-specific","369.6","241.4","541.6",NA
2022,"Females","70 to 79","Local Authority Unitary Authories (LAUA)","E07000202","Ipswich","Breast","16","Age-specific","294.9","168.5","479",NA
2022,"Females","80 and over","Local Authority Unitary Authories (LAUA)","E07000202","Ipswich","Breast","11","Age-specific","283.9","141.6","508.1",NA
2022,"Females","00 to 24","Local Authority Unitary Authories (LAUA)","E07000146","King's Lynn and West Norfolk","Breast","0","Age-specific","[u]","[u]","[u]","[note2]"
2022,"Females","25 to 49","Local Authority Unitary Authories (LAUA)","E07000146","King's Lynn and West Norfolk","Breast","18","Age-specific","82","48.6","129.6",NA
2022,"Females","50 to 59","Local Authority Unitary Authories (LAUA)","E07000146","King's Lynn and West Norfolk","Breast","31","Age-specific","271.4","184.3","385.2",NA
2022,"Females","60 to 69","Local Authority Unitary Authories (LAUA)","E07000146","King's Lynn and West Norfolk","Breast","46","Age-specific","419.3","306.9","559.3",NA
2022,"Females","70 to 79","Local Authority Unitary Authories (LAUA)","E07000146","King's Lynn and West Norfolk","Breast","30","Age-specific","299.8","202.2","427.9",NA
2022,"Females","80 and over","Local Authority Unitary Authories (LAUA)","E07000146","King's Lynn and West Norfolk","Breast","40","Age-specific","606.4","433.2","825.8",NA
2022,"Females","00 to 24","Local Authority Unitary Authories (LAUA)","E06000032","Luton","Breast","0","Age-specific","[u]","[u]","[u]","[note2]"
2022,"Females","25 to 49","Local Authority Unitary Authories (LAUA)","E06000032","Luton","Breast","16","Age-specific","38.5","22","62.5",NA
2022,"Females","50 to 59","Local Authority Unitary Authories (LAUA)","E06000032","Luton","Breast","36","Age-specific","286.4","200.6","396.6",NA
2022,"Females","60 to 69","Local Authority Unitary Authories (LAUA)","E06000032","Luton","Breast","37","Age-specific","410.8","289.2","566.2",NA
2022,"Females","70 to 79","Local Authority Unitary Authories (LAUA)","E06000032","Luton","Breast","19","Age-specific","315.1","189.6","492.2",NA
2022,"Females","80 and over","Local Authority Unitary Authories (LAUA)","E06000032","Luton","Breast","20","Age-specific","455.6","278.2","703.6",NA
2022,"Females","00 to 24","Local Authority Unitary Authories (LAUA)","E07000074","Maldon","Breast","1","Age-specific","[u]","[u]","[u]","[note2]"
2022,"Females","25 to 49","Local Authority Unitary Authories (LAUA)","E07000074","Maldon","Breast","7","Age-specific","74.7","30","153.9",NA
2022,"Females","50 to 59","Local Authority Unitary Authories (LAUA)","E07000074","Maldon","Breast","21","Age-specific","387.5","239.8","592.4",NA
2022,"Females","60 to 69","Local Authority Unitary Authories (LAUA)","E07000074","Maldon","Breast","15","Age-specific","323.3","180.8","533.2",NA
2022,"Females","70 to 79","Local Authority Unitary Authories (LAUA)","E07000074","Maldon","Breast","23","Age-specific","532.5","337.5","799.1",NA
2022,"Females","80 and over","Local Authority Unitary Authories (LAUA)","E07000074","Maldon","Breast","15","Age-specific","579.6","324.2","956",NA
